msA.hmt:1.1068 (12) vs msAint.hmt:1.1077 (12): 10.0 (83.33%)	Main & Int	msA.hmt:1.1068 (12) vs msAint.hmt:1.1077 (12): 10.0 (83.33%)
msA.hmt:1.1392 (9) vs msAint.hmt:1.1405 (9): 6.0 (66.67%)	Main & Int	msA.hmt:1.1392 (9) vs msAint.hmt:1.1405 (9): 6.0 (66.67%)
msA.hmt:1.94 (58) vs msAim.hmt:1.109 (15): 4.0 (26.67%)	Main & Im	msA.hmt:1.94 (58) vs msAim.hmt:1.109 (15): 4.0 (26.67%)
msA.hmt:10.12 (40) vs msAint.hmt:10.33 (7): 6.0 (85.71%)	Main & Int	msA.hmt:10.12 (40) vs msAint.hmt:10.33 (7): 6.0 (85.71%)
msA.hmt:10.1526 (16) vs msAim.hmt:10.1533 (12): 9.0 (75.0%)	Main & Im	msA.hmt:10.1526 (16) vs msAim.hmt:10.1533 (12): 9.0 (75.0%)
msA.hmt:10.4636 (99) vs msAim.hmt:10.4644 (13): 6.0 (46.15%)	Main & Im	msA.hmt:10.4636 (99) vs msAim.hmt:10.4644 (13): 6.0 (46.15%)
msA.hmt:10.4656 (8) vs msAint.hmt:10.4666 (8): 5.0 (62.5%)	Main & Int	msA.hmt:10.4656 (8) vs msAint.hmt:10.4666 (8): 5.0 (62.5%)
msA.hmt:11.109 (48) vs msAim.hmt:11.25 (14): 12.0 (85.71%)	Main & Im	msA.hmt:11.109 (48) vs msAim.hmt:11.25 (14): 12.0 (85.71%)
msAint.hmt:11.12 (9) vs msAext.hmt:11.6 (6): 6.0 (100.0%)	Int & Ext	msAint.hmt:11.12 (9) vs msAext.hmt:11.6 (6): 6.0 (100.0%)
msA.hmt:11.19 (6) vs msAint.hmt:11.5 (6): 4.0 (66.67%)	Main & Int	msA.hmt:11.19 (6) vs msAint.hmt:11.5 (6): 4.0 (66.67%)
msA.hmt:11.30 (28) vs msAim.hmt:11.6 (9): 7.0 (77.78%)	Main & Im	msA.hmt:11.30 (28) vs msAim.hmt:11.6 (9): 7.0 (77.78%)
msA.hmt:11.37 (30) vs msAim.hmt:11.8 (20): 5.0 (25.0%)	Main & Im	msA.hmt:11.37 (30) vs msAim.hmt:11.8 (20): 5.0 (25.0%)
msA.hmt:12.G20 (22) vs msAim.hmt:12.G3 (13): 4.0 (30.77%)	Main & Im	msA.hmt:12.G20 (22) vs msAim.hmt:12.G3 (13): 4.0 (30.77%)
msA.hmt:12.B5 (42) vs msAint.hmt:12.B2 (18): 8.0 (44.44%)	Main & Int	msA.hmt:12.B5 (42) vs msAint.hmt:12.B2 (18): 8.0 (44.44%)
msA.hmt:12.F9 (27) vs msAint.hmt:12.F3 (8): 6.0 (75.0%)	Main & Int	msA.hmt:12.F9 (27) vs msAint.hmt:12.F3 (8): 6.0 (75.0%)
msA.hmt:14.C26 (110) vs msAint.hmt:14.C11 (9): 5.0 (55.56%)	Main & Int	msA.hmt:14.C26 (110) vs msAint.hmt:14.C11 (9): 5.0 (55.56%)
msAint.hmt:14.H4 (5) vs msAext.hmt:14.H1 (4): 4.0 (100.0%)	Int & Ext	msAint.hmt:14.H4 (5) vs msAext.hmt:14.H1 (4): 4.0 (100.0%)
msA.hmt:14.D10 (16) vs msAim.hmt:14.D3 (13): 8.0 (61.54%)	Main & Im	msA.hmt:14.D10 (16) vs msAim.hmt:14.D3 (13): 8.0 (61.54%)
msA.hmt:15.16 (166) vs msAint.hmt:15.3 (8): 4.0 (50.0%)	Main & Int	msA.hmt:15.16 (166) vs msAint.hmt:15.3 (8): 4.0 (50.0%)
msAint.hmt:15.25 (8) vs msAim.hmt:15.35 (7): 4.0 (57.14%)	Im & Int	msAint.hmt:15.25 (8) vs msAim.hmt:15.35 (7): 4.0 (57.14%)
msA.hmt:15.158 (17) vs msAim.hmt:15.64 (12): 4.0 (33.33%)	Main & Im	msA.hmt:15.158 (17) vs msAim.hmt:15.64 (12): 4.0 (33.33%)
msA.hmt:17.100 (12) vs msAim.hmt:17.28 (6): 4.0 (66.67%)	Main & Im	msA.hmt:17.100 (12) vs msAim.hmt:17.28 (6): 4.0 (66.67%)
msA.hmt:18.57 (8) vs msAim.hmt:18.19 (8): 7.0 (87.5%)	Main & Im	msA.hmt:18.57 (8) vs msAim.hmt:18.19 (8): 7.0 (87.5%)
msA.hmt:18.139 (18) vs msAim.hmt:18.41 (5): 5.0 (100.0%)	Main & Im	msA.hmt:18.139 (18) vs msAim.hmt:18.41 (5): 5.0 (100.0%)
msA.hmt:18.153 (29) vs msAint.hmt:18.35 (12): 9.0 (75.0%)	Main & Int	msA.hmt:18.153 (29) vs msAint.hmt:18.35 (12): 9.0 (75.0%)
msA.hmt:18.172 (45) vs msAint.hmt:18.39 (11): 4.0 (36.36%)	Main & Int	msA.hmt:18.172 (45) vs msAint.hmt:18.39 (11): 4.0 (36.36%)
msA.hmt:18.206 (14) vs msAim.hmt:18.68 (8): 5.0 (62.5%)	Main & Im	msA.hmt:18.206 (14) vs msAim.hmt:18.68 (8): 5.0 (62.5%)
msA.hmt:18.214 (167) vs msAint.hmt:18.52 (10): 4.0 (40.0%)	Main & Int	msA.hmt:18.214 (167) vs msAint.hmt:18.52 (10): 4.0 (40.0%)
msA.hmt:18.6 (20) vs msAim.hmt:18.1 (6): 5.0 (83.33%)	Main & Im	msA.hmt:18.6 (20) vs msAim.hmt:18.1 (6): 5.0 (83.33%)
msA.hmt:2.127 (87) vs msAint.hmt:2.144 (12): 4.0 (33.33%)	Main & Int	msA.hmt:2.127 (87) vs msAint.hmt:2.144 (12): 4.0 (33.33%)
msAint.hmt:2.196 (17) vs msAil.hmt:2.220 (6): 5.0 (83.33%)	Int & Il	msAint.hmt:2.196 (17) vs msAil.hmt:2.220 (6): 5.0 (83.33%)
msA.hmt:2.478 (13) vs msAim.hmt:2.481 (10): 8.0 (80.0%)	Main & Im	msA.hmt:2.478 (13) vs msAim.hmt:2.481 (10): 8.0 (80.0%)
msA.hmt:3.23 (152) vs msAint.hmt:3.22 (11): 4.0 (36.36%)	Main & Int	msA.hmt:3.23 (152) vs msAint.hmt:3.22 (11): 4.0 (36.36%)
msA.hmt:3.337 (24) vs msAim.hmt:3.719 (9): 4.0 (44.44%)	Main & Im	msA.hmt:3.337 (24) vs msAim.hmt:3.719 (9): 4.0 (44.44%)
msA.hmt:3.50 (44) vs msAint.hmt:3.55 (30): 4.0 (13.33%)	Main & Int	msA.hmt:3.50 (44) vs msAint.hmt:3.55 (30): 4.0 (13.33%)
msA.hmt:3.505 (30) vs msAim.hmt:3.751 (8): 4.0 (50.0%)	Main & Im	msA.hmt:3.505 (30) vs msAim.hmt:3.751 (8): 4.0 (50.0%)
msA.hmt:3.610 (11) vs msAim.hmt:3.771 (9): 5.0 (55.56%)	Main & Im	msA.hmt:3.610 (11) vs msAim.hmt:3.771 (9): 5.0 (55.56%)
msA.hmt:4.234 (34) vs msAint.hmt:4.235 (14): 4.0 (28.57%)	Main & Int	msA.hmt:4.234 (34) vs msAint.hmt:4.235 (14): 4.0 (28.57%)
msA.hmt:4.415 (42) vs msAim.hmt:4.824 (9): 6.0 (66.67%)	Main & Im	msA.hmt:4.415 (42) vs msAim.hmt:4.824 (9): 6.0 (66.67%)
msA.hmt:4.510 (224) vs msAim.hmt:4.845 (6): 5.0 (83.33%)	Main & Im	msA.hmt:4.510 (224) vs msAim.hmt:4.845 (6): 5.0 (83.33%)
msA.hmt:4.691 (65) vs msAint.hmt:4.690 (9): 4.0 (44.44%)	Main & Int	msA.hmt:4.691 (65) vs msAint.hmt:4.690 (9): 4.0 (44.44%)
msA.hmt:5.1043 (23) vs msAim.hmt:5.6043 (11): 4.0 (36.36%)	Main & Im	msA.hmt:5.1043 (23) vs msAim.hmt:5.6043 (11): 4.0 (36.36%)
msAim.hmt:5.4050 (19) vs msA.hmt:5.4018 (12): 4.0 (33.33%)	Main & Im	msAim.hmt:5.4050 (19) vs msA.hmt:5.4018 (12): 4.0 (33.33%)
msA.hmt:5.4037 (39) vs msAint.hmt:5.4075 (12): 8.0 (66.67%)	Main & Int	msA.hmt:5.4037 (39) vs msAint.hmt:5.4075 (12): 8.0 (66.67%)
msA.hmt:6.102 (41) vs msAim.hmt:6.251 (11): 4.0 (36.36%)	Main & Im	msA.hmt:6.102 (41) vs msAim.hmt:6.251 (11): 4.0 (36.36%)
msAim.hmt:7.1028 (5) vs msAint.hmt:7.1031 (5): 4.0 (80.0%)	Im & Int	msAim.hmt:7.1028 (5) vs msAint.hmt:7.1031 (5): 4.0 (80.0%)
msA.hmt:7.1033 (44) vs msAim.hmt:7.1040 (7): 5.0 (71.43%)	Main & Im	msA.hmt:7.1033 (44) vs msAim.hmt:7.1040 (7): 5.0 (71.43%)
msA.hmt:8.264 (35) vs msAim.hmt:8.267 (7): 6.0 (85.71%)	Main & Im	msA.hmt:8.264 (35) vs msAim.hmt:8.267 (7): 6.0 (85.71%)
msA.hmt:8.325 (34) vs msAim.hmt:8.334 (8): 4.0 (50.0%)	Main & Im	msA.hmt:8.325 (34) vs msAim.hmt:8.334 (8): 4.0 (50.0%)
msA.hmt:8.355 (55) vs msAim.hmt:8.358 (8): 5.0 (62.5%)	Main & Im	msA.hmt:8.355 (55) vs msAim.hmt:8.358 (8): 5.0 (62.5%)
msA.hmt:8.65 (24) vs msAim.hmt:8.71 (5): 4.0 (80.0%)	Main & Im	msA.hmt:8.65 (24) vs msAim.hmt:8.71 (5): 4.0 (80.0%)
msA.hmt:9.193 (117) vs msAint.hmt:9.199 (10): 5.0 (50.0%)	Main & Int	msA.hmt:9.193 (117) vs msAint.hmt:9.199 (10): 5.0 (50.0%)
msA.hmt:9.54 (36) vs msAim.hmt:9.63 (15): 5.0 (33.33%)	Main & Im	msA.hmt:9.54 (36) vs msAim.hmt:9.63 (15): 5.0 (33.33%)
msA.hmt:9.384 (21) vs msAint.hmt:9.395 (9): 4.0 (44.44%)	Main & Int	msA.hmt:9.384 (21) vs msAint.hmt:9.395 (9): 4.0 (44.44%)
msA.hmt:9.553 (50) vs msAim.hmt:9.563 (11): 9.0 (81.82%)	Main & Im	msA.hmt:9.553 (50) vs msAim.hmt:9.563 (11): 9.0 (81.82%)
msA.hmt:9.644 (6) vs msAim.hmt:9.649 (4): 4.0 (100.0%)	Main & Im	msA.hmt:9.644 (6) vs msAim.hmt:9.649 (4): 4.0 (100.0%)
msA.hmt:1.655 (22) vs msAim.hmt:1.669 (10): 5.0 (50.0%)	Main & Im	msA.hmt:1.655 (22) vs msAim.hmt:1.669 (10): 5.0 (50.0%)
msAim.hmt:1.736 (14) vs msAil.hmt:1.755 (13): 4.0 (30.77%)	Im & Il	msAim.hmt:1.736 (14) vs msAil.hmt:1.755 (13): 4.0 (30.77%)
msA.hmt:1.862 (110) vs msAint.hmt:1.877 (10): 7.0 (70.0%)	Main & Int	msA.hmt:1.862 (110) vs msAint.hmt:1.877 (10): 7.0 (70.0%)
msA.hmt:1.993 (58) vs msAint.hmt:1.1003 (7): 4.0 (57.14%)	Main & Int	msA.hmt:1.993 (58) vs msAint.hmt:1.1003 (7): 4.0 (57.14%)
msA.hmt:1.1396 (123) vs msAint.hmt:1.1407 (16): 4.0 (25.0%)	Main & Int	msA.hmt:1.1396 (123) vs msAint.hmt:1.1407 (16): 4.0 (25.0%)
msA.hmt:10.3502 (35) vs msAim.hmt:10.3515 (9): 6.0 (66.67%)	Main & Im	msA.hmt:10.3502 (35) vs msAim.hmt:10.3515 (9): 6.0 (66.67%)
msA.hmt:10.6000 (25) vs msAint.hmt:10.56 (9): 7.0 (77.78%)	Main & Int	msA.hmt:10.6000 (25) vs msAint.hmt:10.56 (9): 7.0 (77.78%)
msA.hmt:10.4634 (32) vs msAim.hmt:10.4643 (10): 8.0 (80.0%)	Main & Im	msA.hmt:10.4634 (32) vs msAim.hmt:10.4643 (10): 8.0 (80.0%)
msA.hmt:11.124 (25) vs msAim.hmt:11.28 (6): 5.0 (83.33%)	Main & Im	msA.hmt:11.124 (25) vs msAim.hmt:11.28 (6): 5.0 (83.33%)
msA.hmt:11.153 (87) vs msAim.hmt:11.43 (8): 5.0 (62.5%)	Main & Im	msA.hmt:11.153 (87) vs msAim.hmt:11.43 (8): 5.0 (62.5%)
msA.hmt:11.153 (87) vs msAint.hmt:11.15 (8): 5.0 (62.5%)	Main & Int	msA.hmt:11.153 (87) vs msAint.hmt:11.15 (8): 5.0 (62.5%)
msAim.hmt:11.43 (8) vs msAint.hmt:11.15 (8): 7.0 (87.5%)	Im & Int	msAim.hmt:11.43 (8) vs msAint.hmt:11.15 (8): 7.0 (87.5%)
msAim.hmt:11.53 (6) vs msAext.hmt:11.11 (4): 4.0 (100.0%)	Im & Ext	msAim.hmt:11.53 (6) vs msAext.hmt:11.11 (4): 4.0 (100.0%)
msA.hmt:11.27 (37) vs msAim.hmt:11.4 (37): 9.0 (24.32%)	Main & Im	msA.hmt:11.27 (37) vs msAim.hmt:11.4 (37): 9.0 (24.32%)
msA.hmt:11.28 (104) vs msAim.hmt:11.4 (37): 14.0 (37.84%)	Main & Im	msA.hmt:11.28 (104) vs msAim.hmt:11.4 (37): 14.0 (37.84%)
msA.hmt:11.229 (84) vs msAint.hmt:11.35 (9): 5.0 (55.56%)	Main & Int	msA.hmt:11.229 (84) vs msAint.hmt:11.35 (9): 5.0 (55.56%)
msA.hmt:15.199 (23) vs msAim.hmt:15.78 (6): 4.0 (66.67%)	Main & Im	msA.hmt:15.199 (23) vs msAim.hmt:15.78 (6): 4.0 (66.67%)
msA.hmt:17.2 (88) vs msAint.hmt:17.1 (5): 4.0 (80.0%)	Main & Int	msA.hmt:17.2 (88) vs msAint.hmt:17.1 (5): 4.0 (80.0%)
msA.hmt:2.8 (60) vs msAint.hmt:2.14 (13): 5.0 (38.46%)	Main & Int	msA.hmt:2.8 (60) vs msAint.hmt:2.14 (13): 5.0 (38.46%)
msA.hmt:3.275 (130) vs msAint.hmt:3.260 (9): 4.0 (44.44%)	Main & Int	msA.hmt:3.275 (130) vs msAint.hmt:3.260 (9): 4.0 (44.44%)
msA.hmt:3.467 (26) vs msAim.hmt:3.739 (14): 5.0 (35.71%)	Main & Im	msA.hmt:3.467 (26) vs msAim.hmt:3.739 (14): 5.0 (35.71%)
msA.hmt:4.312 (133) vs msAint.hmt:4.313 (8): 4.0 (50.0%)	Main & Int	msA.hmt:4.312 (133) vs msAint.hmt:4.313 (8): 4.0 (50.0%)
msA.hmt:4.494 (48) vs msAext.hmt:4.840 (18): 5.0 (27.78%)	Main & Ext	msA.hmt:4.494 (48) vs msAext.hmt:4.840 (18): 5.0 (27.78%)
msA.hmt:5.3001 (35) vs msAim.hmt:5.3006 (18): 6.0 (33.33%)	Main & Im	msA.hmt:5.3001 (35) vs msAim.hmt:5.3006 (18): 6.0 (33.33%)
msA.hmt:5.3002 (79) vs msAim.hmt:5.3006 (18): 6.0 (33.33%)	Main & Im	msA.hmt:5.3002 (79) vs msAim.hmt:5.3006 (18): 6.0 (33.33%)
msA.hmt:6.91 (47) vs msAim.hmt:6.240 (7): 4.0 (57.14%)	Main & Im	msA.hmt:6.91 (47) vs msAim.hmt:6.240 (7): 4.0 (57.14%)
msA.hmt:6.91 (47) vs msAint.hmt:6.182 (13): 6.0 (46.15%)	Main & Int	msA.hmt:6.91 (47) vs msAint.hmt:6.182 (13): 6.0 (46.15%)
msA.hmt:7.402 (7) vs msAim.hmt:7.408 (7): 7.0 (100.0%)	Main & Im	msA.hmt:7.402 (7) vs msAim.hmt:7.408 (7): 7.0 (100.0%)
msA.hmt:7.205 (29) vs msAint.hmt:7.211 (15): 7.0 (46.67%)	Main & Int	msA.hmt:7.205 (29) vs msAint.hmt:7.211 (15): 7.0 (46.67%)
msA.hmt:8.271 (17) vs msAint.hmt:8.285 (5): 4.0 (80.0%)	Main & Int	msA.hmt:8.271 (17) vs msAint.hmt:8.285 (5): 4.0 (80.0%)
msA.hmt:9.164 (41) vs msAim.hmt:9.171 (11): 4.0 (36.36%)	Main & Im	msA.hmt:9.164 (41) vs msAim.hmt:9.171 (11): 4.0 (36.36%)
msA.hmt:9.251 (66) vs msAim.hmt:9.259 (8): 4.0 (50.0%)	Main & Im	msA.hmt:9.251 (66) vs msAim.hmt:9.259 (8): 4.0 (50.0%)
msA.hmt:9.60 (34) vs msAint.hmt:9.70 (13): 4.0 (30.77%)	Main & Int	msA.hmt:9.60 (34) vs msAint.hmt:9.70 (13): 4.0 (30.77%)
msA.hmt:9.61 (27) vs msAint.hmt:9.70 (13): 4.0 (30.77%)	Main & Int	msA.hmt:9.61 (27) vs msAint.hmt:9.70 (13): 4.0 (30.77%)
msA.hmt:9.542 (35) vs msAim.hmt:9.558 (11): 5.0 (45.45%)	Main & Im	msA.hmt:9.542 (35) vs msAim.hmt:9.558 (11): 5.0 (45.45%)
msA.hmt:1.495 (43) vs msAint.hmt:1.506 (11): 4.0 (36.36%)	Main & Int	msA.hmt:1.495 (43) vs msAint.hmt:1.506 (11): 4.0 (36.36%)
msA.hmt:1.734 (16) vs msAint.hmt:1.741 (9): 4.0 (44.44%)	Main & Int	msA.hmt:1.734 (16) vs msAint.hmt:1.741 (9): 4.0 (44.44%)
msA.hmt:10.3510 (69) vs msAint.hmt:10.3523 (10): 4.0 (40.0%)	Main & Int	msA.hmt:10.3510 (69) vs msAint.hmt:10.3523 (10): 4.0 (40.0%)
msA.hmt:18.40 (46) vs msAim.hmt:18.13 (6): 4.0 (66.67%)	Main & Im	msA.hmt:18.40 (46) vs msAim.hmt:18.13 (6): 4.0 (66.67%)
msA.hmt:2.125 (66) vs msAint.hmt:2.143 (21): 4.0 (19.05%)	Main & Int	msA.hmt:2.125 (66) vs msAint.hmt:2.143 (21): 4.0 (19.05%)
msA.hmt:6.80 (6) vs msAint.hmt:6.180 (6): 5.0 (83.33%)	Main & Int	msA.hmt:6.80 (6) vs msAint.hmt:6.180 (6): 5.0 (83.33%)
msA.hmt:8.152 (116) vs msAim.hmt:8.159 (6): 4.0 (66.67%)	Main & Im	msA.hmt:8.152 (116) vs msAim.hmt:8.159 (6): 4.0 (66.67%)
msA.hmt:9.527 (119) vs msAim.hmt:9.531 (7): 4.0 (57.14%)	Main & Im	msA.hmt:9.527 (119) vs msAim.hmt:9.531 (7): 4.0 (57.14%)
msA.hmt:9.697 (34) vs msAim.hmt:9.668 (12): 5.0 (41.67%)	Main & Im	msA.hmt:9.697 (34) vs msAim.hmt:9.668 (12): 5.0 (41.67%)
msA.hmt:1.43 (70) vs msAint.hmt:1.60 (67): 20.0 (29.85%)	Main & Int	msA.hmt:1.43 (70) vs msAint.hmt:1.60 (67): 20.0 (29.85%)
msA.hmt:2.123 (62) vs msAim.hmt:2.134 (11): 4.0 (36.36%)	Main & Im	msA.hmt:2.123 (62) vs msAim.hmt:2.134 (11): 4.0 (36.36%)
msA.hmt:1.67 (136) vs msAim.hmt:1.84 (12): 4.0 (33.33%)	Main & Im	msA.hmt:1.67 (136) vs msAim.hmt:1.84 (12): 4.0 (33.33%)
